,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1084989070892334,0.011504827875225051,0.0031213760375976562,0.0062427520751953125,10,{'n_estimators': 10},0.9833333333333333,1.0,1.0,1.0,1.0,0.9966666666666667,0.006666666666666687,4
1,0.4876853942871094,0.026114448121003497,0.021878862380981447,0.007659193460634423,50,{'n_estimators': 50},0.9833333333333333,1.0,1.0,1.0,1.0,0.9966666666666667,0.006666666666666687,4
2,0.9431276798248291,0.050446905775431386,0.03749403953552246,0.007649309839442224,100,{'n_estimators': 100},0.9928571428571429,1.0,1.0,1.0,1.0,0.9985714285714286,0.0028571428571428467,2
3,2.7713575839996336,0.13632625069751547,0.11725044250488281,0.006995284296814014,300,{'n_estimators': 300},0.9928571428571429,1.0,1.0,1.0,1.0,0.9985714285714286,0.0028571428571428467,2
4,5.010852336883545,0.13814105868518453,0.26709928512573244,0.04244432854012922,500,{'n_estimators': 500},0.9952380952380953,1.0,1.0,1.0,1.0,0.9990476190476191,0.001904761904761898,1
